city,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price
 KHOBAR,south west,170,3,5,5,2,1,1,1,1,1,1,0,1,1,0,1,1,0,1,150000
 KHOBAR,north,367,0,7,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,1,48000
 KHOBAR,north west,385,0,3,3,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,45000
 KHOBAR,east,400,5,7,5,3,1,1,1,1,0,1,0,1,1,0,1,1,0,0,110000
 KHOBAR,north east,425,2,3,5,2,1,0,0,1,1,1,0,1,1,0,0,1,0,1,95000
 KHOBAR,east,750,30,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90000
 KHOBAR,east,250,2,4,4,2,1,1,0,1,0,1,0,0,1,0,1,0,0,0,75000
 KHOBAR,west,700,14,5,5,3,1,1,1,1,0,1,1,0,1,1,0,1,0,0,180000
 KHOBAR,north,315,0,5,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,40000
 KHOBAR,north east,312,0,6,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,60000
 KHOBAR,south,375,7,5,4,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,65000
 KHOBAR,east,360,7,5,5,4,1,0,1,1,0,1,1,0,1,0,1,1,0,0,160000
 KHOBAR,east,700,18,5,5,5,1,1,1,1,0,1,0,0,1,0,0,1,0,1,90000
 KHOBAR,east,500,21,5,4,4,1,1,1,1,0,0,1,0,1,0,1,1,0,1,120000
 KHOBAR,west,375,0,7,5,2,1,1,1,0,1,0,0,0,1,0,1,1,0,0,65000
 KHOBAR,north,420,0,5,5,2,1,1,0,0,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,north,382,0,3,3,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,60000
 KHOBAR,3 شوارع,205,8,3,4,2,1,1,0,0,1,1,0,1,1,0,0,1,0,0,80000
 KHOBAR,north east,375,0,5,5,5,1,1,1,1,1,1,1,1,1,0,0,1,0,1,75000
 KHOBAR,west,320,13,4,5,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,65000
 KHOBAR,north,240,0,4,4,2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,90000
 KHOBAR,east,500,2,5,5,2,1,0,0,0,1,1,1,1,1,0,1,1,0,0,65000
 KHOBAR,east,400,0,7,5,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,80000
 KHOBAR,east,267,3,4,5,3,1,1,0,1,0,1,0,1,1,0,1,1,0,0,60000
 KHOBAR,west,390,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,60000
 KHOBAR,north,250,5,4,5,2,1,1,0,1,0,1,0,0,1,0,0,1,0,0,45000
 KHOBAR,west,140,15,3,3,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,55000
 KHOBAR,south east,245,8,3,4,2,1,1,0,1,1,1,1,1,1,1,1,1,0,0,100000
 KHOBAR,south west,1152,19,5,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,150000
 KHOBAR,west,380,0,5,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,1,46000
 KHOBAR,east,300,7,7,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,80000
 KHOBAR,north,420,20,3,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,55000
 KHOBAR,north east,437,3,7,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,1,80000
 KHOBAR,north,200,0,3,4,2,1,1,0,1,1,1,0,0,0,0,1,1,0,0,50000
 KHOBAR,east,400,16,7,5,2,1,0,1,1,1,1,1,0,1,0,0,1,0,0,75000
 KHOBAR,west,325,20,4,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,1,85000
 KHOBAR,east,200,9,1,4,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,65000
 KHOBAR,north,2226,0,4,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,80000
 KHOBAR,north,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 KHOBAR,south,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 KHOBAR,east,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 KHOBAR,north,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 KHOBAR,north,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 KHOBAR,south,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 KHOBAR,west,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 KHOBAR,south east,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 KHOBAR,south east,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 KHOBAR,north east,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 KHOBAR,west,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 KHOBAR,south west,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 KHOBAR,east,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 KHOBAR,west,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,south,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 KHOBAR,west,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 KHOBAR,west,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,north,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 KHOBAR,south,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 KHOBAR,east,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 KHOBAR,north,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 KHOBAR,north,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 KHOBAR,south,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 KHOBAR,west,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 KHOBAR,south east,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 KHOBAR,south east,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 KHOBAR,north east,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 KHOBAR,west,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 KHOBAR,south west,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 KHOBAR,east,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 KHOBAR,west,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,south,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 KHOBAR,west,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 KHOBAR,west,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,north,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 KHOBAR,south,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 KHOBAR,east,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 KHOBAR,north,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 KHOBAR,north,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 KHOBAR,south,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 KHOBAR,west,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 KHOBAR,south east,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 KHOBAR,south east,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 KHOBAR,north east,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 KHOBAR,west,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 KHOBAR,south west,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 KHOBAR,east,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 KHOBAR,west,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,south,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 KHOBAR,west,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 KHOBAR,west,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,north,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 KHOBAR,south,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 KHOBAR,east,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 KHOBAR,north,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 KHOBAR,north,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 KHOBAR,south,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 KHOBAR,west,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 KHOBAR,south east,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 KHOBAR,south east,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 KHOBAR,north east,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 KHOBAR,west,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 KHOBAR,south west,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 KHOBAR,east,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 KHOBAR,west,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,south,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 KHOBAR,west,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 KHOBAR,west,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,north,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 KHOBAR,south,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 KHOBAR,east,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 KHOBAR,north,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 KHOBAR,north,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 KHOBAR,south,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 KHOBAR,west,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 KHOBAR,south east,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 KHOBAR,south east,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 KHOBAR,north east,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 KHOBAR,west,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 KHOBAR,south west,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 KHOBAR,east,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 KHOBAR,west,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,south,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 KHOBAR,west,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 KHOBAR,west,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,north,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 KHOBAR,south,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 KHOBAR,east,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 KHOBAR,north,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 KHOBAR,north,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 KHOBAR,south,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 KHOBAR,west,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 KHOBAR,south east,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 KHOBAR,south east,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 KHOBAR,north east,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 KHOBAR,west,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 KHOBAR,south west,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 KHOBAR,east,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 KHOBAR,west,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,south,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 KHOBAR,west,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 KHOBAR,west,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,north,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 KHOBAR,south,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 KHOBAR,east,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 KHOBAR,north,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 KHOBAR,north,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 KHOBAR,south,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 KHOBAR,west,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 KHOBAR,south east,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 KHOBAR,south east,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 KHOBAR,north east,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 KHOBAR,west,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 KHOBAR,south west,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 KHOBAR,east,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 KHOBAR,west,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,south,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 KHOBAR,west,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 KHOBAR,west,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,north,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 KHOBAR,south,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 KHOBAR,east,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 KHOBAR,north,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 KHOBAR,north,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 KHOBAR,south,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 KHOBAR,west,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 KHOBAR,south east,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 KHOBAR,south east,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 KHOBAR,north east,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 KHOBAR,west,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 KHOBAR,south west,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 KHOBAR,east,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 KHOBAR,west,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,south,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 KHOBAR,west,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 KHOBAR,west,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,north,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 KHOBAR,south,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 KHOBAR,east,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 KHOBAR,north,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 KHOBAR,north,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 KHOBAR,south,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 KHOBAR,west,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 KHOBAR,south east,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 KHOBAR,south east,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 KHOBAR,north east,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 KHOBAR,west,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 KHOBAR,south west,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 KHOBAR,east,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 KHOBAR,west,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,south,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 KHOBAR,west,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 KHOBAR,west,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,north,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 KHOBAR,south,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 KHOBAR,east,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 KHOBAR,north,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 KHOBAR,north,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 KHOBAR,south,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 KHOBAR,west,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 KHOBAR,south east,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 KHOBAR,south east,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 KHOBAR,north east,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 KHOBAR,west,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 KHOBAR,south west,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 KHOBAR,east,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 KHOBAR,west,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,south,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 KHOBAR,west,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 KHOBAR,west,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,north,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 KHOBAR,south,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 KHOBAR,east,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 KHOBAR,north,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 KHOBAR,north,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 KHOBAR,south,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 KHOBAR,west,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 KHOBAR,south east,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 KHOBAR,south east,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 KHOBAR,north east,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 KHOBAR,west,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 KHOBAR,south west,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 KHOBAR,east,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 KHOBAR,west,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,south,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 KHOBAR,west,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 KHOBAR,west,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,north,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 KHOBAR,south,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 KHOBAR,east,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 KHOBAR,north,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 KHOBAR,north,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
 KHOBAR,south,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000
 KHOBAR,west,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000
 KHOBAR,south east,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000
 KHOBAR,south east,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000
 KHOBAR,north east,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000
 KHOBAR,west,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000
 KHOBAR,south west,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000
 KHOBAR,east,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000
 KHOBAR,west,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,south,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 KHOBAR,west,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000
 KHOBAR,south,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 KHOBAR,west,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000
 KHOBAR,north,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000
 KHOBAR,south,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000
 KHOBAR,east,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 KHOBAR,north,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000
 KHOBAR,north,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000
